,cid,y
158,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6510,289.0
159,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6515,158.5
160,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66213,159.5
161,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6517,168.8
162,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66220,234.0
163,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6525,174.0
164,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6527,410.0
165,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6544,215.2
166,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID62322,114.0
167,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6549,197.0
168,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6553,141.9
169,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6554,91.2
170,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6556,27.8
171,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6557,34.0
172,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID62323,32.0
173,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6558,68.5
174,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6559,103.9
175,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6560,107.8
176,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6561,64.5
177,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6562,68.4
178,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6563,68.0
179,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6564,95.5
180,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6565,94.0
181,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6566,133.5
182,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6567,119.5
183,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6568,99.5
184,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6570,81.4
185,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6571,119.0
186,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6574,113.8
187,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6575,87.2
188,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6576,89.2
189,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID62324,80.0
190,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6577,106.0
191,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6580,225.0
192,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6227,208.0
193,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1032,141.1
194,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6581,141.2
195,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID300,189.3
196,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6582,205.0
197,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6584,56.8
198,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6585,110.0
199,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6586,70.5
200,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6587,114.0
201,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6588,243.5
202,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66232,226.0
203,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6589,57.9
204,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6590,154.4
205,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6591,146.5
206,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6592,19.0
207,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID65578,63.5
208,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6594,-27.8
209,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID4093,163.0
210,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6597,194.0
211,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6598,167.0
212,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID398,120.2
213,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6603,147.0
214,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6627,305.0
215,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6641,396.0
216,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6643,262.5
217,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6645,292.0
218,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6653,150.0
219,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6654,155.9
220,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID125468,198.5
221,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6658,100.5
222,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6661,221.0
223,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6672,226.0
224,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6720,328.0
225,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66519,400.0
226,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6734,279.0
227,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6736,266.0
228,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6739,240.0
229,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6740,238.0
230,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6763,360.0
231,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6766,332.0
232,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6781,295.0
233,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6782,296.0
234,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3026,340.0
235,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID995,340.0
236,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6796,352.0
237,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6811,295.0
238,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6813,261.0
239,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2347,370.0
240,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6826,255.0
241,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6829,320.0
242,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6846,299.0
243,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6854,354.7
244,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66589,269.0
245,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6874,278.0
246,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66598,227.0
247,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6877,268.0
248,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6884,241.0
249,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6885,290.0
250,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6893,221.5
251,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6894,245.0
252,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6897,215.0
253,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6899,220.0
254,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1057,309.0
255,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6901,215.0
256,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6908,263.4
257,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID992,309.5
258,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6993580,280.0
259,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2723,246.0
260,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6913,232.5
261,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6914,246.0
262,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6915,194.0
263,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6919,231.0
264,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6920,213.5
265,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6921,152.2
266,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6922,187.0
267,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6923,223.0
268,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6942,300.0
269,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6943,213.5
270,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6944,222.0
271,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6945,245.5
272,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6950,332.0
273,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6955,281.1
274,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6975,242.0
275,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6977,267.0
276,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6982,258.5
277,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6983,288.0
278,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID33094,215.0
279,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6984,228.0
280,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6985,228.0
281,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6987,233.0
282,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID442495,224.0
283,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6994,224.0
284,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6996,211.9
285,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6998,197.0
286,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID460,205.0
287,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7002,244.7
288,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7012,271.0
289,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID644020,325.0
290,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7015,299.0
291,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7016,264.0
292,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7020,351.0
293,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7034,353.0
294,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7036,304.0
295,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7037,298.0
296,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7041,261.0
297,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7043,206.0
298,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7045,229.5
299,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID931,217.9
300,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7046,232.5
301,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7051,281.0
302,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7056,256.0
303,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7057,300.0
304,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID323,301.7
305,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61571,193.0
306,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7061,216.3
307,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7062,276.0
308,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7070,368.0
309,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66686,353.4
310,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7076,363.0
311,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7092,304.0
312,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID62338,268.0
313,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7094,238.0
314,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7095,256.1
315,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7096,286.5
316,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7098,288.0
317,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7101,310.0
318,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7102,302.0
319,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7103,305.0
320,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7105,360.0
321,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7107,311.0
322,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7108,371.0
323,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7109,365.0
324,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7110,357.5
325,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7114,340.0
326,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3612319,283.0
327,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66726,270.0
328,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7118,298.0
329,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7119,274.0
330,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7120,261.0
331,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7122,302.0
332,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7127,254.7
333,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7128,270.5
334,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7129,282.0
335,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7136,281.0
336,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7144,221.0
337,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7146,203.5
338,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7147,219.0
339,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7149,273.0
340,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7150,199.0
341,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7151,204.0
342,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66737,243.0
343,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7153,298.0
344,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7165,212.0
345,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7166,261.5
346,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7167,360.0
347,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2337,310.0
348,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7181,185.75
